id,collection,role,title_bg,title_en,review_url_bg,review_url_en,api_url,source_count,source_ids,source_urls,license_statuses,has_open_license,has_public_reference_terms,has_license_or_reuse_status,needs_multi_source_review,editorial_status,blockers
person-anna-angelova-q4766820,people,primary_entity,Анна Ангелова,Anna Angelova,/people/person-anna-angelova-q4766820/,/en/people/person-anna-angelova-q4766820/,/api/history/people.json,1,source-wikipedia-anna-angelova,https://en.wikipedia.org/wiki/Anna_Angelova,open_license,true,false,true,true,needs_editorial_signoff,needs_independent_editorial_signoff
person-henri-calef-q3130778,people,primary_entity,Анри Калеф,Henri Calef,/people/person-henri-calef-q3130778/,/en/people/person-henri-calef-q3130778/,/api/history/people.json,1,source-wikipedia-henri-calef,https://en.wikipedia.org/wiki/Henri_Calef,open_license,true,false,true,true,needs_editorial_signoff,needs_independent_editorial_signoff
person-antoaneta-pandjerova-q12272133,people,primary_entity,Антоанета Панджерова,Antoaneta Pandjerova,/people/person-antoaneta-pandjerova-q12272133/,/en/people/person-antoaneta-pandjerova-q12272133/,/api/history/people.json,1,source-wikipedia-antoaneta-pandjerova,https://en.wikipedia.org/wiki/Antoaneta_Pandjerova,open_license,true,false,true,true,needs_editorial_signoff,needs_independent_editorial_signoff
person-antoaneta-strumenlieva-q29054643,people,primary_entity,Антоанета Струменлиева,Antoaneta Strumenlieva,/people/person-antoaneta-strumenlieva-q29054643/,/en/people/person-antoaneta-strumenlieva-q29054643/,/api/history/people.json,1,source-wikipedia-antoaneta-strumenlieva,https://en.wikipedia.org/wiki/Antoaneta_Strumenlieva,open_license,true,false,true,true,needs_editorial_signoff,needs_independent_editorial_signoff
person-antonios-komizopoulos-q16331276,people,primary_entity,Антониос Комизопулос,Antonios Komizopoulos,/people/person-antonios-komizopoulos-q16331276/,/en/people/person-antonios-komizopoulos-q16331276/,/api/history/people.json,1,source-wikipedia-antonios-komizopoulos,https://en.wikipedia.org/wiki/Antonios_Komizopoulos,open_license,true,false,true,true,needs_editorial_signoff,needs_independent_editorial_signoff
person-apostolos-nikolaidis-q331223,people,primary_entity,Апостолос Николаидис,Apostolos Nikolaidis,/people/person-apostolos-nikolaidis-q331223/,/en/people/person-apostolos-nikolaidis-q331223/,/api/history/people.json,1,source-wikipedia-apostolos-nikolaidis,https://en.wikipedia.org/wiki/Apostolos_Nikolaidis_(athlete),open_license,true,false,true,true,needs_editorial_signoff,needs_independent_editorial_signoff
person-armand-tokatyan-q4792706,people,primary_entity,Арманд Токатян,Armand Tokatyan,/people/person-armand-tokatyan-q4792706/,/en/people/person-armand-tokatyan-q4792706/,/api/history/people.json,1,source-wikipedia-armand-tokatyan,https://en.wikipedia.org/wiki/Armand_Tokatyan,open_license,true,false,true,true,needs_editorial_signoff,needs_independent_editorial_signoff
person-asen-kisimov-q4804159,people,primary_entity,Асен Кисимов,Asen Kisimov,/people/person-asen-kisimov-q4804159/,/en/people/person-asen-kisimov-q4804159/,/api/history/people.json,1,source-wikipedia-asen-kisimov,https://en.wikipedia.org/wiki/Asen_Kisimov,open_license,true,false,true,true,needs_editorial_signoff,needs_independent_editorial_signoff
person-assia-zlatkowa-q4808843,people,primary_entity,Ася Златкова,Assia Zlatkowa,/people/person-assia-zlatkowa-q4808843/,/en/people/person-assia-zlatkowa-q4808843/,/api/history/people.json,1,source-wikipedia-assia-zlatkowa,https://en.wikipedia.org/wiki/Assia_Zlatkowa,open_license,true,false,true,true,needs_editorial_signoff,needs_independent_editorial_signoff
person-atanas-kostov,people,primary_entity,Атанас Костов,Атанас Костов,/people/person-atanas-kostov/,/en/people/person-atanas-kostov/,/api/history/people.json,1,source-plovdiv-mayor-archive,https://www.plovdiv.bg/administration/mayor/mayors-of-plovdiv/,public_reference_terms_unverified,false,true,true,true,needs_editorial_signoff,needs_independent_editorial_signoff
person-atanas-mladenov-q4812753,people,primary_entity,Атанас Младенов,Atanas Mladenov,/people/person-atanas-mladenov-q4812753/,/en/people/person-atanas-mladenov-q4812753/,/api/history/people.json,1,source-wikipedia-atanas-mladenov,https://en.wikipedia.org/wiki/Atanas_Mladenov,open_license,true,false,true,true,needs_editorial_signoff,needs_independent_editorial_signoff
person-atanas-samokovliev,people,primary_entity,Атанас Самоковлиев,Атанас Самоковлиев,/people/person-atanas-samokovliev/,/en/people/person-atanas-samokovliev/,/api/history/people.json,2,source-plovdiv-mayor-archive|source-wikipedia-atanas-samokovliev,https://www.plovdiv.bg/administration/mayor/mayors-of-plovdiv/|https://bg.wikipedia.org/wiki/%D0%90%D1%82%D0%B0%D0%BD%D0%B0%D1%81_%D0%A1%D0%B0%D0%BC%D0%BE%D0%BA%D0%BE%D0%B2%D0%BB%D0%B8%D0%B5%D0%B2,public_reference_terms_unverified|open_license,true,true,true,false,needs_editorial_signoff,needs_independent_editorial_signoff
person-atanas-hranov-q27230293,people,primary_entity,Атанас Хранов,Atanas Hranov,/people/person-atanas-hranov-q27230293/,/en/people/person-atanas-hranov-q27230293/,/api/history/people.json,1,source-wikipedia-atanas-hranov,https://en.wikipedia.org/wiki/Atanas_Hranov,open_license,true,false,true,true,needs_editorial_signoff,needs_independent_editorial_signoff
person-sehbenderzade-ahmed-hilmi-q4695337,people,primary_entity,Ахмед Хилми от Пловдив,Şehbenderzade Ahmed Hilmi,/people/person-sehbenderzade-ahmed-hilmi-q4695337/,/en/people/person-sehbenderzade-ahmed-hilmi-q4695337/,/api/history/people.json,1,source-wikipedia-ahmed-hilmi-of-filibe,https://en.wikipedia.org/wiki/Ahmed_Hilmi_of_Filibe,open_license,true,false,true,true,needs_editorial_signoff,needs_independent_editorial_signoff
person-ayan-sadakov-q1986376,people,primary_entity,Аян Садъков,Ayan Sadakov,/people/person-ayan-sadakov-q1986376/,/en/people/person-ayan-sadakov-q1986376/,/api/history/people.json,1,source-wikipedia-ayan-sadakov,https://en.wikipedia.org/wiki/Ayan_Sadakov,open_license,true,false,true,true,needs_editorial_signoff,needs_independent_editorial_signoff
person-bigal-mehmet-cavus-q40091527,people,primary_entity,Бигалъ Мехмет Чавуш,Bigalı Mehmet Çavuş,/people/person-bigal-mehmet-cavus-q40091527/,/en/people/person-bigal-mehmet-cavus-q40091527/,/api/history/people.json,1,source-wikipedia-bigal-mehmet-cavus,https://en.wikipedia.org/wiki/Bigal%C4%B1_Mehmet_%C3%87avu%C5%9F,open_license,true,false,true,true,needs_editorial_signoff,needs_independent_editorial_signoff
person-biser-boyadzhiev-q56224072,people,primary_entity,Бисер Бояджиев,Biser Boyadzhiev,/people/person-biser-boyadzhiev-q56224072/,/en/people/person-biser-boyadzhiev-q56224072/,/api/history/people.json,1,source-wikipedia-biser-boyadzhiev,https://en.wikipedia.org/wiki/Biser_Boyadzhiev,open_license,true,false,true,true,needs_editorial_signoff,needs_independent_editorial_signoff
person-blagovest-belev-q110881376,people,primary_entity,Благовест Белев,Blagovest Belev,/people/person-blagovest-belev-q110881376/,/en/people/person-blagovest-belev-q110881376/,/api/history/people.json,1,source-wikipedia-blagovest-belev,https://en.wikipedia.org/wiki/Blagovest_Belev,open_license,true,false,true,true,needs_editorial_signoff,needs_independent_editorial_signoff
person-bogdan-stefanov-dobranov-q4937469,people,primary_entity,Богдан Добранов,Bogdan Stefanov Dobranov,/people/person-bogdan-stefanov-dobranov-q4937469/,/en/people/person-bogdan-stefanov-dobranov-q4937469/,/api/history/people.json,1,source-wikipedia-bogdan-stefanov-dobranov,https://en.wikipedia.org/wiki/Bogdan_Stefanov_Dobranov,open_license,true,false,true,true,needs_editorial_signoff,needs_independent_editorial_signoff
person-bozhidar-zdravkov,people,primary_entity,Божидар Здравков,Божидар Здравков,/people/person-bozhidar-zdravkov/,/en/people/person-bozhidar-zdravkov/,/api/history/people.json,2,source-plovdiv-mayor-archive|source-wikipedia-bozhidar-zdravkov,https://www.plovdiv.bg/administration/mayor/mayors-of-plovdiv/|https://bg.wikipedia.org/wiki/%D0%91%D0%BE%D0%B6%D0%B8%D0%B4%D0%B0%D1%80_%D0%97%D0%B4%D1%80%D0%B0%D0%B2%D0%BA%D0%BE%D0%B2,public_reference_terms_unverified|open_license,true,true,true,false,needs_editorial_signoff,needs_independent_editorial_signoff
person-bozhidar-milenkov-q4952838,people,primary_entity,Божидар Миленков,Bozhidar Milenkov,/people/person-bozhidar-milenkov-q4952838/,/en/people/person-bozhidar-milenkov-q4952838/,/api/history/people.json,1,source-wikipedia-bozhidar-milenkov,https://en.wikipedia.org/wiki/Bozhidar_Milenkov,open_license,true,false,true,true,needs_editorial_signoff,needs_independent_editorial_signoff
person-bozhidar-pampoulov-q12273506,people,primary_entity,Божидар Пампулов,Bozhidar Pampoulov,/people/person-bozhidar-pampoulov-q12273506/,/en/people/person-bozhidar-pampoulov-q12273506/,/api/history/people.json,1,source-wikipedia-bozhidar-pampoulov,https://en.wikipedia.org/wiki/Bozhidar_Pampoulov,open_license,true,false,true,true,needs_editorial_signoff,needs_independent_editorial_signoff
